100041135,"BTN"
100041136,"BTN"
100041137,"BTN"
100041138,"BTN"
100041139,"BTN"
100041140,"BTN"
100041141,"BTN"
100041142,"BTN"
100041143,"BTN"
100041144,"BTN"
100041145,"BTN"
100041146,"BTN"
100041147,"BTN"
100041148,"BTN"
100041356,"BWA"
100041357,"BWA"
100041358,"BWA"
100041359,"BWA"
100041360,"BWA"
100041361,"BWA"
100041362,"BWA"
100041363,"BWA"
100041364,"BWA"
100041365,"BWA"
100041366,"BWA"
100041367,"BWA"
100041368,"BWA"
100041369,"BWA"
100041370,"BWA"
100041371,"BWA"
100041403,"CAF"
100041404,"CAF"
100041405,"CAF"
100041406,"CAF"
100041407,"CAF"
100041408,"CAF"
100041409,"CAF"
100041410,"CAF"
100041411,"CAF"
100041412,"CAF"
100041413,"CAF"
100041414,"CAF"
100041415,"CAF"
100041416,"CAF"
100041417,"CAF"
100041418,"CAF"
100041419,"CAF"
100041472,"CAN"
100041473,"CAN"
100041474,"CAN"
100041475,"CAN"
100041476,"CAN"
100041477,"CAN"
100041478,"CAN"
100041479,"CAN"
100041480,"CAN"
100041481,"CAN"
100041482,"CAN"
100041483,"CAN"
100041484,"CAN"
100047362,"CHE"
100047363,"CHE"
100047364,"CHE"
100047365,"CHE"
100047366,"CHE"
100047367,"CHE"
100047368,"CHE"
100047369,"CHE"
100047370,"CHE"
100047371,"CHE"
100047372,"CHE"
100047373,"CHE"
100047374,"CHE"
100047375,"CHE"
100047376,"CHE"
100047377,"CHE"
100047378,"CHE"
100047379,"CHE"
100047380,"CHE"
100047381,"CHE"
100047382,"CHE"
100047383,"CHE"
100047384,"CHE"
100047385,"CHE"
100047386,"CHE"
100047387,"CHE"
100050339,"CHL"
100050340,"CHL"
100050341,"CHL"
100050342,"CHL"
100050343,"CHL"
100050344,"CHL"
100050345,"CHL"
100050346,"CHL"
100050347,"CHL"
100050348,"CHL"
100050349,"CHL"
100050350,"CHL"
100050351,"CHL"
100050352,"CHL"
100050353,"CHL"
100050354,"CHL"
100053496,"CIV"
100053497,"CIV"
100053498,"CIV"
100053499,"CIV"
100053500,"CIV"
100053501,"CIV"
100053502,"CIV"
100053503,"CIV"
100053504,"CIV"
100053505,"CIV"
100053506,"CIV"
100053507,"CIV"
100053508,"CIV"
100053509,"CIV"
100053848,"CMR"
100053849,"CMR"
100053850,"CMR"
100053851,"CMR"
100053852,"CMR"
100053853,"CMR"
100053854,"CMR"
100053855,"CMR"
100053856,"CMR"
100053857,"CMR"
100054277,"COD"
100054278,"COD"
100054279,"COD"
100054280,"COD"
100054281,"COD"
100054282,"COD"
100054283,"COD"
100054284,"COD"
100054285,"COD"
100054286,"COD"
100054287,"COD"
100054288,"COD"
100054289,"COD"
100054290,"COD"
100054291,"COD"
100054292,"COD"
100054293,"COD"
100054294,"COD"
100054295,"COD"
100054296,"COD"
100054297,"COD"
100054298,"COD"
100054299,"COD"
100054300,"COD"
100054301,"COD"
100054302,"COD"
100054544,"COG"
100054545,"COG"
100054546,"COG"
100054547,"COG"
100054548,"COG"
100054549,"COG"
100054550,"COG"
100054551,"COG"
100054552,"COG"
100054553,"COG"
100054554,"COG"
100054555,"COG"
100054606,"COL"
100054607,"COL"
100054608,"COL"
100054609,"COL"
100054610,"COL"
100054611,"COL"
100054612,"COL"
100054613,"COL"
100054614,"COL"
100054615,"COL"
100054616,"COL"
100054617,"COL"
100054618,"COL"
100054619,"COL"
100054620,"COL"
100054621,"COL"
100054622,"COL"
100054623,"COL"
100054624,"COL"
100054625,"COL"
100054626,"COL"
100054627,"COL"
100054628,"COL"
100054629,"COL"
100054630,"COL"
100054631,"COL"
100054632,"COL"
100054633,"COL"
100054634,"COL"
100054635,"COL"
100054636,"COL"
100054637,"COL"
100055704,"COM"
100055705,"COM"
100055706,"COM"
100055708,"CPV"
100055709,"CPV"
100055710,"CPV"
100055711,"CPV"
100055712,"CPV"
100055713,"CPV"
100055714,"CPV"
100055715,"CPV"
100055716,"CPV"
100055717,"CPV"
100055718,"CPV"
100055719,"CPV"
100055720,"CPV"
100055721,"CPV"
100055722,"CPV"
100055723,"CPV"
100055724,"CPV"
100055725,"CPV"
100055726,"CPV"
100055727,"CPV"
100055728,"CPV"
100055729,"CPV"
100055731,"CRI"
100055732,"CRI"
100055733,"CRI"
100055734,"CRI"
100055735,"CRI"
100055736,"CRI"
100055737,"CRI"
100055820,"CUB"
100055821,"CUB"
100055822,"CUB"
100055823,"CUB"
100055824,"CUB"
100055825,"CUB"
100055826,"CUB"
100055827,"CUB"
100055828,"CUB"
100055829,"CUB"
100055830,"CUB"
100055831,"CUB"
100055832,"CUB"
100055833,"CUB"
100055834,"CUB"
100055835,"CUB"
100056007,"CYM"
100056008,"CYM"
100056009,"CYM"
100056010,"CYM"
100056011,"CYM"
100056012,"CYM"
100056013,"CYM"
100056015,"CYP"
100056016,"CYP"
100056017,"CYP"
100056018,"CYP"
100056019,"CYP"
100056021,"CZE"
100056022,"CZE"
100056023,"CZE"
100056024,"CZE"
100056025,"CZE"
100056026,"CZE"
100056027,"CZE"
100056028,"CZE"
100056029,"CZE"
100056030,"CZE"
100056031,"CZE"
100056032,"CZE"
100056033,"CZE"
100056034,"CZE"
100056134,"DEU"
100056135,"DEU"
100056136,"DEU"
100056137,"DEU"
100056138,"DEU"
100056139,"DEU"
100056140,"DEU"
100056141,"DEU"
100056142,"DEU"
100056143,"DEU"
100056144,"DEU"
100056145,"DEU"
100056146,"DEU"
100056147,"DEU"
100056148,"DEU"
100056149,"DEU"
100072536,"DJI"
100072537,"DJI"
100072538,"DJI"
100072539,"DJI"
100072540,"DJI"
100072553,"DMA"
100072554,"DMA"
100072555,"DMA"
100072556,"DMA"
100072557,"DMA"
100072558,"DMA"
100072559,"DMA"
100072560,"DMA"
100072561,"DMA"
100072562,"DMA"
100072564,"DNK"
100072565,"DNK"
100072566,"DNK"
100072567,"DNK"
100072568,"DNK"
100072669,"DOM"
100072670,"DOM"
100072671,"DOM"
100072672,"DOM"
100072673,"DOM"
100072674,"DOM"
100072675,"DOM"
100072676,"DOM"
100072677,"DOM"
100072678,"DOM"
100072679,"DOM"
100072680,"DOM"
100072681,"DOM"
100072682,"DOM"
100072683,"DOM"
100072684,"DOM"
100072685,"DOM"
100072686,"DOM"
100072687,"DOM"
100072688,"DOM"
100072689,"DOM"
100072690,"DOM"
100072691,"DOM"
100072692,"DOM"
100072693,"DOM"
100072694,"DOM"
100072695,"DOM"
100072696,"DOM"
100072697,"DOM"
100072698,"DOM"
100072699,"DOM"
100072700,"DOM"
100072857,"ECU"
100072858,"ECU"
100072859,"ECU"
100072860,"ECU"
100072861,"ECU"
100072862,"ECU"
100072863,"ECU"
100072864,"ECU"
100072865,"ECU"
100072866,"ECU"
100072867,"ECU"
100072868,"ECU"
100072869,"ECU"
100072870,"ECU"
100072871,"ECU"
100072872,"ECU"
100072873,"ECU"
100072874,"ECU"
100072875,"ECU"
100072876,"ECU"
100072877,"ECU"
100072878,"ECU"
100072879,"ECU"
100072880,"ECU"
100074144,"EGY"
100074145,"EGY"
100074146,"EGY"
100074147,"EGY"
100074148,"EGY"
100074149,"EGY"
100074150,"EGY"
100074151,"EGY"
100074152,"EGY"
100074153,"EGY"
100074154,"EGY"
100074155,"EGY"
100074156,"EGY"
100074157,"EGY"
100074158,"EGY"
100074159,"EGY"
100074160,"EGY"
100074161,"EGY"
100074162,"EGY"
100074163,"EGY"
100074164,"EGY"
100074165,"EGY"
100074166,"EGY"
100074167,"EGY"
100074168,"EGY"
100074169,"EGY"
100074170,"EGY"
100074515,"ERI"
100074516,"ERI"
100074517,"ERI"
100074518,"ERI"
100074519,"ERI"
100074520,"ERI"
100074572,"ESH"
100074573,"ESH"
100074574,"ESH"
100074575,"ESH"
100083319,"EST"
100083320,"EST"
100083321,"EST"
100083322,"EST"
100083323,"EST"
100083324,"EST"
100083325,"EST"
100083326,"EST"
100083327,"EST"
100083328,"EST"
100083329,"EST"
100083330,"EST"
100083331,"EST"
100083332,"EST"
100083333,"EST"
100083334,"EST"
100088243,"ETH"
100088244,"ETH"
100088245,"ETH"
100088246,"ETH"
100088247,"ETH"
100088248,"ETH"
100088249,"ETH"
100088250,"ETH"
100088251,"ETH"
100088252,"ETH"
100088253,"ETH"
100089024,"FIN"
100089025,"FIN"
100089026,"FIN"
100089027,"FIN"
100089028,"FIN"
100089568,"FJI"
100089569,"FJI"
100089570,"FJI"
100089571,"FJI"
100089572,"FJI"
100130390,"FRO"
100130391,"FRO"
100130392,"FRO"
100130393,"FRO"
100130394,"FRO"
100130395,"FRO"
100130427,"FSM"
100130428,"FSM"
100130429,"FSM"
100130430,"FSM"
100130432,"GAB"
100130433,"GAB"
100130434,"GAB"
100130435,"GAB"
100130436,"GAB"
100130437,"GAB"
100130438,"GAB"
100130439,"GAB"
100130440,"GAB"
100130479,"GBR"
100130480,"GBR"
100130481,"GBR"
100130482,"GBR"
100131073,"GEO"
100131074,"GEO"
100131075,"GEO"
100131076,"GEO"
100131077,"GEO"
100131078,"GEO"
100131079,"GEO"
100131080,"GEO"
100131081,"GEO"
100131082,"GEO"
100131083,"GEO"
100131084,"GEO"
100131155,"GGY"
100131156,"GGY"
100131157,"GGY"
100131158,"GGY"
100131159,"GGY"
100131160,"GGY"
100131161,"GGY"
100131162,"GGY"
100131163,"GGY"
100131164,"GGY"
100131165,"GGY"
100131166,"GGY"
100131167,"GGY"
100131168,"GGY"
100131169,"GGY"
100131171,"GHA"
100131172,"GHA"
100131173,"GHA"
100131174,"GHA"
100131175,"GHA"
100131176,"GHA"
100131177,"GHA"
100131178,"GHA"
100131179,"GHA"
100131180,"GHA"
100131320,"GIN"
100131321,"GIN"
100131322,"GIN"
100131323,"GIN"
100131324,"GIN"
100131325,"GIN"
100131326,"GIN"
100131327,"GIN"
100131699,"GLP"
100131700,"GLP"
100131734,"GMB"
100131735,"GMB"
100131736,"GMB"
100131737,"GMB"
100131738,"GMB"
100131739,"GMB"
100131778,"GNB"
100131779,"GNB"
100131780,"GNB"
100131781,"GNB"
100131782,"GNB"
100131783,"GNB"
100131784,"GNB"
100131785,"GNB"
100131786,"GNB"
100131825,"GNQ"
100131826,"GNQ"
100131827,"GNQ"
100131828,"GNQ"
100131829,"GNQ"
100131830,"GNQ"
100131831,"GNQ"
100131865,"GRC"
100131866,"GRC"
100131867,"GRC"
100131868,"GRC"
100131869,"GRC"
100131870,"GRC"
100131871,"GRC"
100131872,"GRC"
100132214,"GRD"
100132215,"GRD"
100132216,"GRD"
100132217,"GRD"
100132218,"GRD"
100132219,"GRD"
100132220,"GRD"
100132222,"GRL"
100132223,"GRL"
100132224,"GRL"
100132225,"GRL"
100132226,"GRL"
100132228,"GTM"
100132229,"GTM"
100132230,"GTM"
100132231,"GTM"
100132232,"GTM"
100132233,"GTM"
100132234,"GTM"
100132235,"GTM"
100132236,"GTM"
100132237,"GTM"
100132238,"GTM"
100132239,"GTM"
100132240,"GTM"
100132241,"GTM"
100132242,"GTM"
100132243,"GTM"
100132244,"GTM"
100132245,"GTM"
100132246,"GTM"
100132247,"GTM"
100132248,"GTM"
100132249,"GTM"
100132605,"GUF"
100132606,"GUF"
100132629,"GUM"
100132630,"GUM"
100132631,"GUM"
100132632,"GUM"
100132633,"GUM"
100132634,"GUM"
100132635,"GUM"
100132636,"GUM"
100132637,"GUM"
100132638,"GUM"
100132639,"GUM"
100132640,"GUM"
100132641,"GUM"
100132642,"GUM"
100132643,"GUM"
100132644,"GUM"
100132645,"GUM"
100132646,"GUM"
100132647,"GUM"
100132649,"GUY"
100132650,"GUY"
100132651,"GUY"
100132652,"GUY"
100132653,"GUY"
100132654,"GUY"
100132655,"GUY"
100132656,"GUY"
100132657,"GUY"
100132658,"GUY"
100132776,"HKG"
100132777,"HKG"
100132778,"HKG"
100132779,"HKG"
100132780,"HKG"
100132781,"HKG"
100132782,"HKG"
100132783,"HKG"
100132784,"HKG"
100132785,"HKG"
100132786,"HKG"
100132787,"HKG"
100132788,"HKG"
100132789,"HKG"
100132790,"HKG"
100132791,"HKG"
100132792,"HKG"
100132793,"HKG"
100132796,"HND"
100132797,"HND"
100132798,"HND"
100132799,"HND"
100132800,"HND"
100132801,"HND"
100132802,"HND"
100132803,"HND"
100132804,"HND"
100132805,"HND"
100132806,"HND"
100132807,"HND"
100132808,"HND"
100132809,"HND"
100132810,"HND"
100132811,"HND"
100132812,"HND"
100132813,"HND"
100133113,"HRV"
100133114,"HRV"
100133115,"HRV"
100133116,"HRV"
100133117,"HRV"
100133118,"HRV"
100133119,"HRV"
100133120,"HRV"
100133121,"HRV"
100133122,"HRV"
100133123,"HRV"
100133124,"HRV"
100133125,"HRV"
100133126,"HRV"
100133127,"HRV"
100133128,"HRV"
100133129,"HRV"
100133130,"HRV"
100133131,"HRV"
100133132,"HRV"
100133133,"HRV"
100133695,"HTI"
100133696,"HTI"
100133697,"HTI"
100133698,"HTI"
100133699,"HTI"
100133700,"HTI"
100133701,"HTI"
100133702,"HTI"
100133703,"HTI"
100133704,"HTI"
100134423,"HUN"
100134424,"HUN"
100134425,"HUN"
100134426,"HUN"
100134427,"HUN"
100134428,"HUN"
100134429,"HUN"
100134430,"HUN"
100134431,"HUN"
100134432,"HUN"
100134433,"HUN"
100134434,"HUN"
100134435,"HUN"
100134436,"HUN"
100134437,"HUN"
100134438,"HUN"
100134439,"HUN"
100134440,"HUN"
100134441,"HUN"
100134442,"HUN"
100134611,"IDN"
100134612,"IDN"
100134613,"IDN"
100134614,"IDN"
100134615,"IDN"
100134616,"IDN"
100134617,"IDN"
100134618,"IDN"
100134619,"IDN"
100134620,"IDN"
100134621,"IDN"
100134622,"IDN"
100134623,"IDN"
100134624,"IDN"
100134625,"IDN"
100134626,"IDN"
100134627,"IDN"
100134628,"IDN"
100134629,"IDN"
100134630,"IDN"
100134631,"IDN"
100134632,"IDN"
100134633,"IDN"
100134634,"IDN"
100134635,"IDN"
100134636,"IDN"
100134637,"IDN"
100134638,"IDN"
100134639,"IDN"
100134640,"IDN"
100134641,"IDN"
100134642,"IDN"
100134643,"IDN"
100219317,"IMN"
100219318,"IMN"
100219319,"IMN"
100219320,"IMN"
100219321,"IMN"
100219322,"IMN"
100222392,"IRL"
100222393,"IRL"
100222394,"IRL"
100222395,"IRL"
100222396,"IRL"
100222397,"IRL"
100222398,"IRL"
100222399,"IRL"
100222400,"IRL"
100222401,"IRL"
100222402,"IRL"
100222403,"IRL"
100222404,"IRL"
100222405,"IRL"
100222406,"IRL"
100222407,"IRL"
100222408,"IRL"
100222409,"IRL"
100222410,"IRL"
100222411,"IRL"
100222412,"IRL"
100222413,"IRL"
100222414,"IRL"
100222415,"IRL"
100222416,"IRL"
100222417,"IRL"
100222419,"IRN"
100222420,"IRN"
100222421,"IRN"
100222422,"IRN"
100222423,"IRN"
100222424,"IRN"
100222425,"IRN"
100222426,"IRN"
100222427,"IRN"
100222428,"IRN"
100222429,"IRN"
100222430,"IRN"
100222431,"IRN"
100222432,"IRN"
100222433,"IRN"
100222434,"IRN"
100222435,"IRN"
100222436,"IRN"
100222437,"IRN"
100222438,"IRN"
100222439,"IRN"
100222440,"IRN"
100222441,"IRN"
100222442,"IRN"
100222443,"IRN"
100222444,"IRN"
100222445,"IRN"
100222446,"IRN"
100222447,"IRN"
100222448,"IRN"
100222449,"IRN"
100222719,"IRQ"
100222720,"IRQ"
100222721,"IRQ"
100222722,"IRQ"
100222723,"IRQ"
100222724,"IRQ"
100222725,"IRQ"
100222726,"IRQ"
100222727,"IRQ"
100222728,"IRQ"
100222729,"IRQ"
100222730,"IRQ"
100222731,"IRQ"
100222732,"IRQ"
100222733,"IRQ"
100222734,"IRQ"
100222735,"IRQ"
100222736,"IRQ"
100222840,"ISL"
100222841,"ISL"
100222842,"ISL"
100222843,"ISL"
100222844,"ISL"
100222845,"ISL"
100222846,"ISL"
100222847,"ISL"
100222968,"ISR"
100222969,"ISR"
100222970,"ISR"
100222971,"ISR"
100222972,"ISR"
100222973,"ISR"
100222974,"ISR"
100222976,"ITA"
100222977,"ITA"
100222978,"ITA"
100222979,"ITA"
100222980,"ITA"
100222981,"ITA"
100222982,"ITA"
100222983,"ITA"
100222984,"ITA"
100222985,"ITA"
100222986,"ITA"
100222987,"ITA"
100222988,"ITA"
100222989,"ITA"
100222990,"ITA"
100222991,"ITA"
100222992,"ITA"
100222993,"ITA"
100222994,"ITA"
100222995,"ITA"
100231207,"JAM"
100231208,"JAM"
100231209,"JAM"
100231210,"JAM"
100231211,"JAM"
100231212,"JAM"
100231213,"JAM"
100231214,"JAM"
100231215,"JAM"
100231216,"JAM"
100231217,"JAM"
100231218,"JAM"
100231219,"JAM"
100231220,"JAM"
100231222,"JEY"
100231223,"JEY"
100231224,"JEY"
100231225,"JEY"
100231226,"JEY"
100231227,"JEY"
100231228,"JEY"
100231229,"JEY"
100231230,"JEY"
100231231,"JEY"
100231232,"JEY"
100231233,"JEY"
100231235,"JOR"
100231236,"JOR"
100231237,"JOR"
100231238,"JOR"
100231239,"JOR"
100231240,"JOR"
100231241,"JOR"
100231242,"JOR"
100231243,"JOR"
100231244,"JOR"
100231245,"JOR"
100231246,"JOR"
100231300,"JPN"
100231301,"JPN"
100231302,"JPN"
100231303,"JPN"
100231304,"JPN"
100231305,"JPN"
100231306,"JPN"
100231307,"JPN"
100231308,"JPN"
100231309,"JPN"
100231310,"JPN"
100231311,"JPN"
100231312,"JPN"
100231313,"JPN"
100231314,"JPN"
100231315,"JPN"
100231316,"JPN"
100231317,"JPN"
100231318,"JPN"
100231319,"JPN"
100231320,"JPN"
100231321,"JPN"
100231322,"JPN"
100231323,"JPN"
100231324,"JPN"
100231325,"JPN"
100231326,"JPN"
100231327,"JPN"
100231328,"JPN"
100231329,"JPN"
100231330,"JPN"
100231331,"JPN"
100231332,"JPN"
100231333,"JPN"
100231334,"JPN"
100231335,"JPN"
100231336,"JPN"
100231337,"JPN"
100231338,"JPN"
100231339,"JPN"
100231340,"JPN"
100231341,"JPN"
100231342,"JPN"
100231343,"JPN"
100231344,"JPN"
100231345,"JPN"
100231346,"JPN"
100233159,"KAZ"
100233160,"KAZ"
100233161,"KAZ"
100233162,"KAZ"
100233163,"KAZ"
100233164,"KAZ"
100233165,"KAZ"
100233166,"KAZ"
100233167,"KAZ"
100233168,"KAZ"
100233169,"KAZ"
100233170,"KAZ"
100233171,"KAZ"
100233172,"KAZ"
100233348,"KEN"
100233349,"KEN"
100233350,"KEN"
100233351,"KEN"
100233352,"KEN"
100233353,"KEN"
100233354,"KEN"
100233355,"KEN"
100233356,"KEN"
100233357,"KEN"
100233358,"KEN"
100233359,"KEN"
100233360,"KEN"
100233361,"KEN"
100233362,"KEN"
100233363,"KEN"
100233364,"KEN"
100233365,"KEN"
100233366,"KEN"
100233367,"KEN"
100233368,"KEN"
100233369,"KEN"
100233370,"KEN"
100233371,"KEN"
100233372,"KEN"
100233373,"KEN"
100233374,"KEN"
100233375,"KEN"
100233376,"KEN"
100233377,"KEN"
100233378,"KEN"
100233379,"KEN"
100233380,"KEN"
100233381,"KEN"
100233382,"KEN"
100233383,"KEN"
100233384,"KEN"
100233385,"KEN"
100233386,"KEN"
100233387,"KEN"
100233388,"KEN"
100233389,"KEN"
100233390,"KEN"
100233391,"KEN"
100233392,"KEN"
100233393,"KEN"
100233394,"KEN"
100235143,"KGZ"
100235144,"KGZ"
100235145,"KGZ"
100235146,"KGZ"
100235147,"KGZ"
100235148,"KGZ"
100235149,"KGZ"
100235150,"KGZ"
100235151,"KGZ"
100235197,"KHM"
100235198,"KHM"
100235199,"KHM"
100235200,"KHM"
100235201,"KHM"
100235202,"KHM"
100235203,"KHM"
100235204,"KHM"
100235205,"KHM"
100235206,"KHM"
100235207,"KHM"
100235208,"KHM"
100235209,"KHM"
100235210,"KHM"
100235211,"KHM"
100235212,"KHM"
100235213,"KHM"
100235214,"KHM"
100235215,"KHM"
100235216,"KHM"
100235217,"KHM"
